"projectId","rescom","id"
"75929","RESIDENTIAL","223862419"
"75929","RESIDENTIAL","223862419"
"270795","RESIDENTIAL","189479173"
"95828","RESIDENTIAL","189470117"
"102348","RESIDENTIAL","138807437"
"897","RESIDENTIAL","59484083"
"209911","RESIDENTIAL","189471113"
"159899","RESIDENTIAL","189899129"
"12230","RESIDENTIAL","188795843"
"7284","RESIDENTIAL","223858843"
"7284","RESIDENTIAL","223858843"
"15554","RESIDENTIAL","92980549"
"300033","RESIDENTIAL","223404093"
"300033","RESIDENTIAL","223404093"
"24780","RESIDENTIAL","188798837"
"87487","RESIDENTIAL","56134049"
"197915","RESIDENTIAL","189475313"
"140041","RESIDENTIAL","190854095"
"341915","RESIDENTIAL","207435345"
"341915","RESIDENTIAL","207435345"
"276549","RESIDENTIAL","223057569"
"276549","RESIDENTIAL","223057569"
"69176","RESIDENTIAL","52688778"
"16708","RESIDENTIAL","188796643"
"155747","RESIDENTIAL","141186397"
"28190","RESIDENTIAL","188799183"
"69468","RESIDENTIAL","187585145"
"12348","RESIDENTIAL","222143283"
"12348","RESIDENTIAL","222143283"
"39838","RESIDENTIAL","189235253"
"309933","RESIDENTIAL","140066605"
"15158","RESIDENTIAL","222143699"
"15158","RESIDENTIAL","222143699"
"122111","RESIDENTIAL","188797833"
"316365","RESIDENTIAL","223862511"
"316365","RESIDENTIAL","223862511"
"218769","RESIDENTIAL","72250025"
"216819","RESIDENTIAL","155102099"
"245239","RESIDENTIAL","190855331"
"23536","RESIDENTIAL","188798563"
"58994","RESIDENTIAL","52686686"
"7210","RESIDENTIAL","189231421"
"312819","RESIDENTIAL","223406937"
"312819","RESIDENTIAL","223406937"
"274463","RESIDENTIAL","189721339"
"29554","RESIDENTIAL","171961491"
"23238","RESIDENTIAL","189233017"
"31012","RESIDENTIAL","223405853"
"31012","RESIDENTIAL","223405853"
"273763","RESIDENTIAL","189721217"
"159663","RESIDENTIAL","33192887"
"172933","RESIDENTIAL","189469687"
"261840","RESIDENTIAL","190856273"
"294173","RESIDENTIAL","223058709"
"294173","RESIDENTIAL","223058709"
"135081","RESIDENTIAL","31154821"
"31650","RESIDENTIAL","52678050"
"336081","RESIDENTIAL","191833301"
"336783","RESIDENTIAL","191833449"
"266260","RESIDENTIAL","189478165"
"242365","RESIDENTIAL","222611785"
"242365","RESIDENTIAL","222611785"
"359","RESIDENTIAL","188791415"
"738","COMMERCIAL","26521339"
"249557","RESIDENTIAL","90397735"
"30182","RESIDENTIAL","188799493"
"332317","RESIDENTIAL","209848345"
"332317","RESIDENTIAL","209848345"
"3246","RESIDENTIAL","223403627"
"3246","RESIDENTIAL","223403627"
"243773","RESIDENTIAL","190851071"
"43054","RESIDENTIAL","189234049"
"10504","RESIDENTIAL","189232193"
"319539","RESIDENTIAL","223407217"
"319539","RESIDENTIAL","223407217"
"325469","RESIDENTIAL","189900889"
"116941","RESIDENTIAL","52692182"
"270611","RESIDENTIAL","222849059"
"270611","RESIDENTIAL","222849059"
"506","RESIDENTIAL","205100271"
"506","RESIDENTIAL","205100271"
"33034","RESIDENTIAL","126009197"
"265137","RESIDENTIAL","189899229"
"23058","RESIDENTIAL","188798459"
"74931","RESIDENTIAL","212075165"
"74931","RESIDENTIAL","212075165"
"20478","RESIDENTIAL","190852689"
"269335","RESIDENTIAL","222850135"
"269335","RESIDENTIAL","222850135"
"4678","RESIDENTIAL","52568324"
"295783","RESIDENTIAL","109823821"
"295783","RESIDENTIAL","109823821"
"246841","RESIDENTIAL","189474115"
"267195","RESIDENTIAL","212071865"
"267195","RESIDENTIAL","212071865"
"123963","RESIDENTIAL","190853853"
"765","RESIDENTIAL","133802519"
"45970","RESIDENTIAL","189471671"
"55052","RESIDENTIAL","189234513"
"123753","RESIDENTIAL","140511155"
"277501","RESIDENTIAL","191089173"
"3418","RESIDENTIAL","45839635"
"122851","RESIDENTIAL","38869417"
"308517","RESIDENTIAL","189022585"
"68432","RESIDENTIAL","223860589"
"68432","RESIDENTIAL","223860589"
"99248","RESIDENTIAL","189473353"
"36300","RESIDENTIAL","189019603"
"171787","RESIDENTIAL","222369679"
"171787","RESIDENTIAL","222369679"
"307107","RESIDENTIAL","223404653"
"307107","RESIDENTIAL","223404653"
"276545","RESIDENTIAL","189722075"
"9882","RESIDENTIAL","157304347"
"325475","RESIDENTIAL","191089191"
"54410","RESIDENTIAL","140399541"
"63261","RESIDENTIAL","52687440"
"219033","RESIDENTIAL","189471393"
"267515","RESIDENTIAL","222847425"
"267515","RESIDENTIAL","222847425"
"298111","RESIDENTIAL","189230453"
"152617","RESIDENTIAL","205099797"
"152617","RESIDENTIAL","205099797"
"140175","RESIDENTIAL","212074291"
"140175","RESIDENTIAL","212074291"
"328533","RESIDENTIAL","189904479"
"10646","RESIDENTIAL","17489490"
"27500","RESIDENTIAL","223055747"
"27500","RESIDENTIAL","223055747"
"90381","RESIDENTIAL","189476057"
"171115","RESIDENTIAL","222369661"
"171115","RESIDENTIAL","222369661"
"93268","RESIDENTIAL","189477569"
"85777","RESIDENTIAL","218524865"
"85777","RESIDENTIAL","218524865"
"282371","RESIDENTIAL","212074153"
"282371","RESIDENTIAL","212074153"
"76951","RESIDENTIAL","223861211"
"76951","RESIDENTIAL","223861211"
"505","RESIDENTIAL","190206123"
"66122","RESIDENTIAL","189475747"
"270735","RESIDENTIAL","189479161"
"173563","RESIDENTIAL","128090563"
"4708","RESIDENTIAL","189021139"
"23136","RESIDENTIAL","140397643"
"104514","RESIDENTIAL","189473527"
"9806","RESIDENTIAL","189232147"
"314503","RESIDENTIAL","223405453"
"314503","RESIDENTIAL","223405453"
"16570","RESIDENTIAL","188796545"
"250643","RESIDENTIAL","189474519"
"319385","RESIDENTIAL","189899829"
"8246","RESIDENTIAL","57326585"
"27768","RESIDENTIAL","188799137"
"169955","RESIDENTIAL","190854545"
"156085","RESIDENTIAL","222144587"
"156085","RESIDENTIAL","222144587"
"157775","RESIDENTIAL","33061745"
"68206","RESIDENTIAL","189234893"
"312405","RESIDENTIAL","223405227"
"312405","RESIDENTIAL","223405227"
"5914","RESIDENTIAL","218029123"
"5914","RESIDENTIAL","218029123"
"59368","RESIDENTIAL","191088089"
"79366","RESIDENTIAL","216617837"
"79366","RESIDENTIAL","216617837"
"645","RESIDENTIAL","172277113"
"121021","RESIDENTIAL","52692424"
"322587","RESIDENTIAL","189901429"
"289173","RESIDENTIAL","212074569"
"289173","RESIDENTIAL","212074569"
"122121","RESIDENTIAL","203293463"
"401","RESIDENTIAL","84526147"
"62391","RESIDENTIAL","189898117"
"172879","RESIDENTIAL","222369703"
"172879","RESIDENTIAL","222369703"
"36962","RESIDENTIAL","223625681"
"36962","RESIDENTIAL","223625681"
"308121","RESIDENTIAL","215014405"
"308121","RESIDENTIAL","215014405"
"31936","RESIDENTIAL","158161325"
"243165","RESIDENTIAL","189899495"
"57572","RESIDENTIAL","223626443"
"57572","RESIDENTIAL","223626443"
"7752","RESIDENTIAL","188794701"
"9522","RESIDENTIAL","188795111"
"16354","RESIDENTIAL","92222627"
"21164","RESIDENTIAL","203293547"
"278083","RESIDENTIAL","223059523"
"278083","RESIDENTIAL","223059523"
"106915","RESIDENTIAL","184864289"
"207555","RESIDENTIAL","158163885"
"348459","RESIDENTIAL","221932829"
"348459","RESIDENTIAL","221932829"
"242389","RESIDENTIAL","54955041"
"17776","RESIDENTIAL","188798181"
"104236","RESIDENTIAL","189472627"
"56052","RESIDENTIAL","189478589"
"306975","RESIDENTIAL","191088887"
"98640","RESIDENTIAL","189474811"
"32368","RESIDENTIAL","175165331"
"101998","RESIDENTIAL","189477659"
"169473","RESIDENTIAL","189469051"
"154649","RESIDENTIAL","222144573"
"154649","RESIDENTIAL","222144573"
"32888","RESIDENTIAL","199192293"
"4052","RESIDENTIAL","188793799"
"71981","RESIDENTIAL","223860863"
"71981","RESIDENTIAL","223860863"
"15036","RESIDENTIAL","222143691"
"15036","RESIDENTIAL","222143691"
"161415","RESIDENTIAL","206033871"
"161415","RESIDENTIAL","206033871"
"66942","RESIDENTIAL","52688288"
"305461","RESIDENTIAL","189724705"
"8852","RESIDENTIAL","223404657"
"8852","RESIDENTIAL","223404657"
"149923","RESIDENTIAL","141186223"
"234478","RESIDENTIAL","158165541"
"180557","RESIDENTIAL","35119985"
"90005","RESIDENTIAL","125545713"
"307397","RESIDENTIAL","191087669"
"267373","RESIDENTIAL","64649279"
"10688","RESIDENTIAL","222144743"
"10688","RESIDENTIAL","222144743"
"13114","RESIDENTIAL","222143433"
"13114","RESIDENTIAL","222143433"
"118975","RESIDENTIAL","190853787"
"95530","RESIDENTIAL","189473339"
"229167","RESIDENTIAL","189472055"
"3010","RESIDENTIAL","28837457"
"19810","RESIDENTIAL","168731651"
"137413","RESIDENTIAL","190205449"
"68512","RESIDENTIAL","189475211"
"2482","RESIDENTIAL","52567308"
"60065","RESIDENTIAL","140399759"
"7114","RESIDENTIAL","223858735"
"7114","RESIDENTIAL","223858735"
"228767","RESIDENTIAL","40107527"
"116571","RESIDENTIAL","158162555"
"220213","RESIDENTIAL","182902671"
"260502","RESIDENTIAL","158160681"
"11568","RESIDENTIAL","192540265"
"126417","RESIDENTIAL","134995317"
"22080","RESIDENTIAL","188798347"
"6076","RESIDENTIAL","33932627"
"257041","RESIDENTIAL","52703858"
"154811","RESIDENTIAL","52695522"
"272367","RESIDENTIAL","222849463"
"272367","RESIDENTIAL","222849463"
"37868","RESIDENTIAL","188794503"
"3020","RESIDENTIAL","188793657"
"148815","RESIDENTIAL","54186313"
"1304","RESIDENTIAL","37650771"
"108225","RESIDENTIAL","190853609"
"158397","RESIDENTIAL","189468833"
"1992","RESIDENTIAL","222370601"
"1992","RESIDENTIAL","222370601"
"308259","RESIDENTIAL","223404925"
"308259","RESIDENTIAL","223404925"
"5530","RESIDENTIAL","188794265"
"186293","RESIDENTIAL","189470039"
"77711","RESIDENTIAL","223861271"
"77711","RESIDENTIAL","223861271"
"32856","RESIDENTIAL","223404587"
"32856","RESIDENTIAL","223404587"
"267523","RESIDENTIAL","222847427"
"267523","RESIDENTIAL","222847427"
"56480","RESIDENTIAL","52892598"
"101117","RESIDENTIAL","140510393"
"247","RESIDENTIAL","219033109"
"247","RESIDENTIAL","219033109"
"8016","RESIDENTIAL","189231819"
"63741","RESIDENTIAL","189468983"
"34438","RESIDENTIAL","223626875"
"34438","RESIDENTIAL","223626875"
"129871","RESIDENTIAL","52693244"
"33910","RESIDENTIAL","158162827"
"7424","RESIDENTIAL","223862157"
"7424","RESIDENTIAL","223862157"
"40500","RESIDENTIAL","221196541"
"40500","RESIDENTIAL","221196541"
"7278","RESIDENTIAL","223858829"
"7278","RESIDENTIAL","223858829"
"336587","RESIDENTIAL","195627139"
"189607","RESIDENTIAL","189902133"
"42156","RESIDENTIAL","168410089"
"70444","RESIDENTIAL","131446221"
"21332","RESIDENTIAL","188798147"
"281355","RESIDENTIAL","223058167"
"281355","RESIDENTIAL","223058167"
"253523","RESIDENTIAL","210995375"
"253523","RESIDENTIAL","210995375"
"274397","RESIDENTIAL","222850477"
"274397","RESIDENTIAL","222850477"
"46256","RESIDENTIAL","200226491"
"2356","RESIDENTIAL","222371253"
"2356","RESIDENTIAL","222371253"
"288651","RESIDENTIAL","223058563"
"288651","RESIDENTIAL","223058563"
"27490","RESIDENTIAL","223055733"
"27490","RESIDENTIAL","223055733"
"40120","RESIDENTIAL","158161877"
"68230","RESIDENTIAL","189474485"
"259067","RESIDENTIAL","189476059"
"294443","RESIDENTIAL","220725631"
"294443","RESIDENTIAL","220725631"
"18276","RESIDENTIAL","92334985"
"58270","RESIDENTIAL","223627159"
"58270","RESIDENTIAL","223627159"
"267699","RESIDENTIAL","222847481"
"267699","RESIDENTIAL","222847481"
"66560","RESIDENTIAL","152593029"
"46952","RESIDENTIAL","68782365"
"60441","RESIDENTIAL","223626487"
"60441","RESIDENTIAL","223626487"
"294137","RESIDENTIAL","223060041"
"294137","RESIDENTIAL","223060041"
"294369","RESIDENTIAL","223058765"
"294369","RESIDENTIAL","223058765"
"95750","RESIDENTIAL","27187986"
"267105","RESIDENTIAL","222611705"
"267105","RESIDENTIAL","222611705"
"137563","RESIDENTIAL","191088907"
"159987","RESIDENTIAL","189472017"
"211021","RESIDENTIAL","189477393"
"34020","RESIDENTIAL","59741058"
"333569","RESIDENTIAL","223863543"
"333569","RESIDENTIAL","223863543"
"199087","RESIDENTIAL","189470491"
"35610","RESIDENTIAL","189018891"
"41012","RESIDENTIAL","93456427"
"181057","RESIDENTIAL","187708717"
"275385","RESIDENTIAL","134996057"
"210005","RESIDENTIAL","189471115"
"19320","RESIDENTIAL","103856069"
"59874","RESIDENTIAL","125544861"
"30208","RESIDENTIAL","188799497"
"5520","RESIDENTIAL","223626753"
"5520","RESIDENTIAL","223626753"
"49110","RESIDENTIAL","189234219"
"209205","RESIDENTIAL","134347341"
"345253","RESIDENTIAL","221932651"
"345253","RESIDENTIAL","221932651"
"79410","RESIDENTIAL","101168561"
"32366","RESIDENTIAL","85830649"
"6728","RESIDENTIAL","223858573"
"6728","RESIDENTIAL","223858573"
"7868","RESIDENTIAL","223859147"
"7868","RESIDENTIAL","223859147"
"310317","RESIDENTIAL","189902515"
"94470","RESIDENTIAL","140510089"
"86551","RESIDENTIAL","120574713"
"265059","RESIDENTIAL","222612119"
"265059","RESIDENTIAL","222612119"
"156171","RESIDENTIAL","169713877"
"86419","RESIDENTIAL","190205323"
"299853","RESIDENTIAL","189724443"
"10118","RESIDENTIAL","70688465"
"219027","RESIDENTIAL","189471391"
"201783","RESIDENTIAL","189470599"
"50900","RESIDENTIAL","52684604"
"3534","RESIDENTIAL","188793719"
"180347","RESIDENTIAL","222369775"
"180347","RESIDENTIAL","222369775"
"275897","RESIDENTIAL","140240845"
"124843","RESIDENTIAL","222144927"
"124843","RESIDENTIAL","222144927"
"24424","RESIDENTIAL","29453351"
"117311","RESIDENTIAL","189236809"
"306665","RESIDENTIAL","223406375"
"306665","RESIDENTIAL","223406375"
"21560","RESIDENTIAL","44761781"
"22702","RESIDENTIAL","212073437"
"22702","RESIDENTIAL","212073437"
"62349","RESIDENTIAL","189478371"
"12696","RESIDENTIAL","169205301"
"32332","RESIDENTIAL","223405903"
"32332","RESIDENTIAL","223405903"
"153079","RESIDENTIAL","52995722"
"16088","RESIDENTIAL","188796387"
"20140","RESIDENTIAL","158161013"
"269273","RESIDENTIAL","222850127"
"269273","RESIDENTIAL","222850127"
"86775","RESIDENTIAL","223862767"
"86775","RESIDENTIAL","223862767"
"23086","RESIDENTIAL","188798469"
"69942","RESIDENTIAL","223860765"
"69942","RESIDENTIAL","223860765"
"54308","RESIDENTIAL","52685386"
"277599","RESIDENTIAL","200227671"
"331499","RESIDENTIAL","189903211"
"296313","RESIDENTIAL","191087123"
"138873","RESIDENTIAL","190854073"
"28932","RESIDENTIAL","120572573"
"122839","RESIDENTIAL","222144917"
"122839","RESIDENTIAL","222144917"
"124809","RESIDENTIAL","140511187"
"264683","RESIDENTIAL","222611247"
"264683","RESIDENTIAL","222611247"
"66480","RESIDENTIAL","175166293"
"35062","RESIDENTIAL","223625453"
"35062","RESIDENTIAL","223625453"
"247577","RESIDENTIAL","52702822"
"330651","RESIDENTIAL","189902989"
"27050","RESIDENTIAL","188798705"
"319333","RESIDENTIAL","189901347"
"38638","RESIDENTIAL","87068537"
"107297","RESIDENTIAL","189478607"
"37790","RESIDENTIAL","147088781"
"262868","RESIDENTIAL","189477609"
"271663","RESIDENTIAL","222850303"
"271663","RESIDENTIAL","222850303"
"118633","RESIDENTIAL","189470401"
"259355","RESIDENTIAL","53909272"
"502","RESIDENTIAL","205098641"
"502","RESIDENTIAL","205098641"
"257775","RESIDENTIAL","52704136"
"7910","RESIDENTIAL","188790997"
"5175","COMMERCIAL","100268045"
"163001","RESIDENTIAL","189473245"
"6080","RESIDENTIAL","175953703"
"309135","RESIDENTIAL","189900591"
"230141","RESIDENTIAL","141291797"
"318837","RESIDENTIAL","223407205"
"318837","RESIDENTIAL","223407205"
"319879","RESIDENTIAL","223861779"
"319879","RESIDENTIAL","223861779"
"85083","RESIDENTIAL","189473637"
"170485","RESIDENTIAL","190854547"
"11176","RESIDENTIAL","188795749"
"25398","RESIDENTIAL","190852785"
"340083","RESIDENTIAL","223623509"
"340083","RESIDENTIAL","223623509"
"26966","RESIDENTIAL","188799049"
"220841","RESIDENTIAL","39245304"
"78805","RESIDENTIAL","189235211"
"256973","RESIDENTIAL","54299001"
"115115","RESIDENTIAL","29083653"
"16368","RESIDENTIAL","188796457"
"351211","RESIDENTIAL","223404811"
"351211","RESIDENTIAL","223404811"
"2210","RESIDENTIAL","189230845"
"25282","RESIDENTIAL","153471565"
"277305","RESIDENTIAL","223057699"
"277305","RESIDENTIAL","223057699"
"223443","RESIDENTIAL","222371041"
"223443","RESIDENTIAL","222371041"
"18556","RESIDENTIAL","52673572"
"85363","RESIDENTIAL","189473071"
"148495","RESIDENTIAL","190854371"
"6790","RESIDENTIAL","223858581"
"6790","RESIDENTIAL","223858581"
"96688","RESIDENTIAL","155422565"
"38364","RESIDENTIAL","189020533"
"157293","RESIDENTIAL","203293579"
"71997","RESIDENTIAL","189022767"
"269924","RESIDENTIAL","189478563"
"8784","RESIDENTIAL","223859483"
"8784","RESIDENTIAL","223859483"
"225225","RESIDENTIAL","158162611"
"314795","RESIDENTIAL","189902393"
"220549","RESIDENTIAL","189471525"
"179049","RESIDENTIAL","158163601"
"5404","RESIDENTIAL","223624805"
"5404","RESIDENTIAL","223624805"
"167307","RESIDENTIAL","189477079"
"33298","RESIDENTIAL","188800063"
"30094","RESIDENTIAL","188799477"
"268925","RESIDENTIAL","222847799"
"268925","RESIDENTIAL","222847799"
"51098","RESIDENTIAL","190205931"
"69340","RESIDENTIAL","190855345"
"234524","RESIDENTIAL","190855135"
"90639","RESIDENTIAL","187585925"
"270877","RESIDENTIAL","189479193"
"239734","RESIDENTIAL","190855159"
"83553","RESIDENTIAL","208371443"
"83553","RESIDENTIAL","208371443"
"266160","RESIDENTIAL","222612165"
"266160","RESIDENTIAL","222612165"
"2792","RESIDENTIAL","223059043"
"2792","RESIDENTIAL","223059043"
"66810","RESIDENTIAL","189477019"
"67426","RESIDENTIAL","189474299"
"268039","RESIDENTIAL","141293807"
"105511","RESIDENTIAL","67868981"
"13430","RESIDENTIAL","201961479"
"99993","RESIDENTIAL","189474391"
"77159","RESIDENTIAL","52690070"
"33144","RESIDENTIAL","190853061"
"158799","RESIDENTIAL","189468837"
"273947","RESIDENTIAL","175168179"
"255663","RESIDENTIAL","189475027"
"32642","RESIDENTIAL","187586181"
"52642","RESIDENTIAL","191088073"
"121437","RESIDENTIAL","189474107"
"179617","RESIDENTIAL","191088151"
"12586","RESIDENTIAL","190852529"
"43842","RESIDENTIAL","158163453"
"238604","RESIDENTIAL","189473101"
"99931","RESIDENTIAL","189473483"
"331079","RESIDENTIAL","189903145"
"5082","RESIDENTIAL","223624695"
"5082","RESIDENTIAL","223624695"
"15400","RESIDENTIAL","188796205"
"299463","RESIDENTIAL","125793449"
"339449","RESIDENTIAL","223407385"
"339449","RESIDENTIAL","223407385"
"30406","RESIDENTIAL","15641228"
"7374","RESIDENTIAL","223858935"
"7374","RESIDENTIAL","223858935"
"36072","RESIDENTIAL","189019333"
"249915","RESIDENTIAL","52703044"
"129371","RESIDENTIAL","52693170"
"271425","RESIDENTIAL","222850277"
"271425","RESIDENTIAL","222850277"
"12832","RESIDENTIAL","188795875"
"149345","RESIDENTIAL","222144555"
"149345","RESIDENTIAL","222144555"
"170899","RESIDENTIAL","132181991"
"1706","RESIDENTIAL","222370587"
"1706","RESIDENTIAL","222370587"
"308647","RESIDENTIAL","223404953"
"308647","RESIDENTIAL","223404953"
"235104","RESIDENTIAL","189472875"
"296789","RESIDENTIAL","223058949"
"296789","RESIDENTIAL","223058949"
"322043","RESIDENTIAL","189900147"
"63891","RESIDENTIAL","175321591"
"17230","RESIDENTIAL","188796999"
"3092","RESIDENTIAL","223403605"
"3092","RESIDENTIAL","223403605"
"17352","RESIDENTIAL","76418101"
"32560","RESIDENTIAL","154598097"
"3542","RESIDENTIAL","62905165"
"5166","RESIDENTIAL","188794199"
"92475","RESIDENTIAL","189235559"
"183","RESIDENTIAL","175008379"
"297215","RESIDENTIAL","223060423"
"297215","RESIDENTIAL","223060423"
"39892","RESIDENTIAL","189233999"
"152921","RESIDENTIAL","52695380"
"308447","RESIDENTIAL","223406419"
"308447","RESIDENTIAL","223406419"
"6534","RESIDENTIAL","32411517"
"214481","RESIDENTIAL","204226513"
"214481","RESIDENTIAL","204226513"
"248663","RESIDENTIAL","168860851"
"9534","RESIDENTIAL","175320149"
"125709","RESIDENTIAL","191086829"
"203043","RESIDENTIAL","189899171"
"339903","RESIDENTIAL","212075883"
"339903","RESIDENTIAL","212075883"
"257219","RESIDENTIAL","189475589"
"40940","RESIDENTIAL","43331107"
"34302","RESIDENTIAL","158166453"
"27600","RESIDENTIAL","15363496"
"265455","RESIDENTIAL","222611377"
"265455","RESIDENTIAL","222611377"
"22870","RESIDENTIAL","188798411"
"13768","RESIDENTIAL","190852571"
"690","COMMERCIAL","160385407"
"51100","RESIDENTIAL","216617881"
"51100","RESIDENTIAL","216617881"
"350841","RESIDENTIAL","223403433"
"350841","RESIDENTIAL","223403433"
"15822","RESIDENTIAL","61622629"
"308","RESIDENTIAL","205100149"
"308","RESIDENTIAL","205100149"
"84795","RESIDENTIAL","175321867"
"34602","RESIDENTIAL","223625419"
"34602","RESIDENTIAL","223625419"
"9128","RESIDENTIAL","155099859"
"200213","RESIDENTIAL","130031367"
"314193","RESIDENTIAL","223405347"
"314193","RESIDENTIAL","223405347"
"289605","RESIDENTIAL","213691161"
"289605","RESIDENTIAL","213691161"
