XID,Phase,Unit Type,Unit Size,Area Type,Price,Possession Date
R437982,Magic Bricks Phase 1,6 BHK villa,6357 sq.ft,Super Area,11.06 Cr,Possession by Jan'19
R438133,Magic Bricks Phase 1,3 BHK,820 sq.ft,Super Area,2.92 Cr,Possession by Jul'28
R438133,Magic Bricks Phase 1,2 BHK,612 sq.ft,Super Area,2.18 Cr,Possession by Jul'28
R438133,Magic Bricks Phase 1,1 BHK,391 sq.ft,Super Area,1.39 Cr,Possession by Jul'28
R6542,Magic Bricks Phase 1,3 BHK,723 sq.ft,Super Area,2.48 Cr,Possession by Dec'27
R6542,Magic Bricks Phase 1,3 BHK,761 sq.ft,Super Area,2.61 Cr,Possession by Dec'27
R6542,Magic Bricks Phase 1,3 BHK,797 sq.ft,Super Area,2.74 Cr,Possession by Dec'27
R6542,Magic Bricks Phase 1,3 BHK,804 sq.ft,Super Area,2.76 Cr,Possession by Dec'27
R6542,Magic Bricks Phase 1,3 BHK,809 sq.ft,Super Area,2.78 Cr,Possession by Dec'27
R6542,Magic Bricks Phase 1,3 BHK,850 sq.ft,Super Area,2.92 Cr,Possession by Dec'27
R6542,Magic Bricks Phase 1,3 BHK,864 sq.ft,Super Area,2.67 Cr,Possession by Dec'27
R6542,Magic Bricks Phase 1,3 BHK,865 sq.ft,Super Area,2.97 Cr,Possession by Dec'27
R6542,Magic Bricks Phase 1,3 BHK,866 sq.ft,Super Area,2.97 Cr,Possession by Dec'27
R6542,Magic Bricks Phase 1,3 BHK,874 sq.ft,Super Area,3 Cr,Possession by Dec'27
R6542,Magic Bricks Phase 1,3 BHK,881 sq.ft,Super Area,3.02 Cr,Possession by Dec'27
R6542,Magic Bricks Phase 1,2 BHK,489 sq.ft,Super Area,1.67 Cr,Possession by Dec'27
R6542,Magic Bricks Phase 1,2 BHK,531 sq.ft,Super Area,1.82 Cr,Possession by Dec'27
R6542,Magic Bricks Phase 1,2 BHK,537 sq.ft,Super Area,1.84 Cr,Possession by Dec'27
R6542,Magic Bricks Phase 1,2 BHK,548 sq.ft,Super Area,1.88 Cr,Possession by Dec'27
R6542,Magic Bricks Phase 1,2 BHK,565 sq.ft,Super Area,1.94 Cr,Possession by Dec'27
R6542,Magic Bricks Phase 1,2 BHK,571 sq.ft,Super Area,1.96 Cr,Possession by Dec'27
R6542,Magic Bricks Phase 1,2 BHK,592 sq.ft,Super Area,2.03 Cr,Possession by Dec'27
R6542,Magic Bricks Phase 1,2 BHK,597 sq.ft,Super Area,2.05 Cr,Possession by Dec'27
R6542,Magic Bricks Phase 1,2 BHK,609 sq.ft,Super Area,2.09 Cr,Possession by Dec'27
R6542,Magic Bricks Phase 1,2 BHK,617 sq.ft,Super Area,2.11 Cr,Possession by Dec'27
R6542,Magic Bricks Phase 1,2 BHK,622 sq.ft,Super Area,2.13 Cr,Possession by Dec'27
R6542,Magic Bricks Phase 1,2 BHK,630 sq.ft,Super Area,2.16 Cr,Possession by Dec'27
R6542,Magic Bricks Phase 1,2 BHK,645 sq.ft,Super Area,2.21 Cr,Possession by Dec'27
R6542,Magic Bricks Phase 1,2 BHK,664 sq.ft,Super Area,2.28 Cr,Possession by Dec'27
R6542,Magic Bricks Phase 1,2 BHK,668 sq.ft,Super Area,2.29 Cr,Possession by Dec'27
R6542,Magic Bricks Phase 1,2 BHK,673 sq.ft,Super Area,2.31 Cr,Possession by Dec'27
R6542,Magic Bricks Phase 1,2 BHK,687 sq.ft,Super Area,2.35 Cr,Possession by Dec'27
R6542,Magic Bricks Phase 1,2 BHK,690 sq.ft,Super Area,2.36 Cr,Possession by Dec'27
R6542,Magic Bricks Phase 1,2 BHK,692 sq.ft,Super Area,2.37 Cr,Possession by Dec'27
R6542,Magic Bricks Phase 1,2 BHK,700 sq.ft,Super Area,2.40 Cr,Possession by Dec'27
R6542,Magic Bricks Phase 1,2 BHK,706 sq.ft,Super Area,2.42 Cr,Possession by Dec'27
R6542,Magic Bricks Phase 1,2 BHK,722 sq.ft,Super Area,2.47 Cr,Possession by Dec'27
R6542,Magic Bricks Phase 1,2 BHK,723 sq.ft,Super Area,2.48 Cr,Possession by Dec'27
R6542,Magic Bricks Phase 1,2 BHK,750 sq.ft,Super Area,2.57 Cr,Possession by Dec'27
R6542,Magic Bricks Phase 1,2 BHK,773 sq.ft,Super Area,2.65 Cr,Possession by Dec'27
R6542,Magic Bricks Phase 1,2 BHK,793 sq.ft,Super Area,2.72 Cr,Possession by Dec'27
R6542,Magic Bricks Phase 1,2 BHK,796 sq.ft,Super Area,2.73 Cr,Possession by Dec'27
R6542,Magic Bricks Phase 1,2 BHK,797 sq.ft,Super Area,2.73 Cr,Possession by Dec'27
R6542,Magic Bricks Phase 1,2 BHK,800 sq.ft,Super Area,2.74 Cr,Possession by Dec'27
R6542,Magic Bricks Phase 1,2 BHK,809 sq.ft,Super Area,2.77 Cr,Possession by Dec'27
R6542,Magic Bricks Phase 1,2 BHK,813 sq.ft,Super Area,2.79 Cr,Possession by Dec'27
R6542,Magic Bricks Phase 1,2 BHK,850 sq.ft,Super Area,2.91 Cr,Possession by Dec'27
R6542,Magic Bricks Phase 1,1 BHK,353 sq.ft,Super Area,1.61 Cr,Possession by Dec'27
R6542,Magic Bricks Phase 1,1 BHK,368 sq.ft,Super Area,1.68 Cr,Possession by Dec'27
R6542,Magic Bricks Phase 1,1 BHK,389 sq.ft,Super Area,1.77 Cr,Possession by Dec'27
R6542,Magic Bricks Phase 1,1 BHK,401 sq.ft,Super Area,1.83 Cr,Possession by Dec'27
R6542,Magic Bricks Phase 1,1 BHK,424 sq.ft,Super Area,1.93 Cr,Possession by Dec'27
R6542,Magic Bricks Phase 1,1 BHK,537 sq.ft,Super Area,2.45 Cr,Possession by Dec'27
R6542,Magic Bricks Phase 1,1 BHK,590 sq.ft,Super Area,2.69 Cr,Possession by Dec'27
R60161,Magic Bricks Phase 1,Residential plot,1620 sq.ft,Super Area,3.56 Cr,Possession by Aug'19
R60161,Magic Bricks Phase 1,Residential plot,1629 sq.ft,Super Area,3.34 Cr,Possession by Aug'19
R60161,Magic Bricks Phase 1,Residential plot,1935 sq.ft,Super Area,4.62 Cr,Possession by Aug'19
R60161,Magic Bricks Phase 1,Residential plot,2088 sq.ft,Super Area,4.40 Cr,Possession by Aug'19
R60161,Magic Bricks Phase 1,Residential plot,2259 sq.ft,Super Area,4.96 Cr,Possession by Aug'19
R60161,Magic Bricks Phase 1,Residential plot,3231 sq.ft,Super Area,6.28 Cr,Possession by Aug'19
R60161,Magic Bricks Phase 1,Residential plot,4059 sq.ft,Super Area,8.34 Cr,Possession by Aug'19
R60161,Magic Bricks Phase 1,Residential plot,4968 sq.ft,Super Area,8.83 Cr,Possession by Aug'19
R60161,Magic Bricks Phase 1,Residential plot,5274 sq.ft,Super Area,11.60 Cr,Possession by Aug'19
R60161,Magic Bricks Phase 1,Residential plot,6858 sq.ft,Super Area,9.90 Cr,Possession by Aug'19
R60161,Magic Bricks Phase 1,Residential plot,9000 sq.ft,Super Area,11.50 Cr,Possession by Aug'19
R282227,Magic Bricks Phase 1,3 BHK,1410 sq.ft,Super Area,58.2 Lac,Possession by May'28
R282227,Magic Bricks Phase 1,3 BHK,1574 sq.ft,Super Area,Price Not Available,Possession by May'28
R282227,Magic Bricks Phase 1,2 BHK,1131 sq.ft,Super Area,46.7 Lac,Possession by May'28
R282227,Magic Bricks Phase 1,2 BHK,1154 sq.ft,Super Area,47.7 Lac,Possession by May'28
R295673,Magic Bricks Phase 1,3 BHK,1829 sq.ft,Super Area,2.55 Cr,Possession by Sep'23
R295673,Magic Bricks Phase 1,3 BHK,2129 sq.ft,Super Area,2.90 Cr,Possession by Sep'23
R295673,Magic Bricks Phase 1,3 BHK,2200 sq.ft,Super Area,2.80 Cr,Possession by Sep'23
R295673,Magic Bricks Phase 1,2 BHK,1400 sq.ft,Super Area,1.85 Cr,Possession by Sep'23
R295673,Magic Bricks Phase 1,2 BHK,1600 sq.ft,Super Area,1.90 Cr,Possession by Sep'23
R295673,Magic Bricks Phase 1,4 BHK,2628 sq.ft,Super Area,3.30 Cr,Possession by Sep'23
R337233,Magic Bricks Phase 1,3 BHK,1570 sq.ft,Super Area,65 Lac,Possession by Jun'26
R337233,Magic Bricks Phase 1,3 BHK,1700 sq.ft,Super Area,61.2 Lac,Possession by Jun'26
R337233,Magic Bricks Phase 1,3 BHK,1750 sq.ft,Super Area,69.1 Lac,Possession by Jun'26
R348297,Magic Bricks Phase 1,3 BHK,771 sq.ft,Super Area,73.9 Lac,Possession by Nov'26
R348297,Magic Bricks Phase 1,3 BHK,772 sq.ft,Super Area,74 Lac,Possession by Nov'26
R348297,Magic Bricks Phase 1,3 BHK,775 sq.ft,Super Area,74.3 Lac,Possession by Nov'26
R348297,Magic Bricks Phase 1,3 BHK,776 sq.ft,Super Area,74.4 Lac,Possession by Nov'26
R348297,Magic Bricks Phase 1,3 BHK,826 sq.ft,Super Area,79.2 Lac,Possession by Nov'26
R348297,Magic Bricks Phase 1,3 BHK,849 sq.ft,Super Area,81.4 Lac,Possession by Nov'26
R348297,Magic Bricks Phase 1,3 BHK,875 sq.ft,Super Area,83.9 Lac,Possession by Nov'26
R348297,Magic Bricks Phase 1,3 BHK,948 sq.ft,Super Area,90.9 Lac,Possession by Nov'26
R348297,Magic Bricks Phase 1,3 BHK,950 sq.ft,Super Area,91 Lac,Possession by Nov'26
R348297,Magic Bricks Phase 1,3 BHK,960 sq.ft,Super Area,92 Lac,Possession by Nov'26
R348297,Magic Bricks Phase 1,3 BHK,965 sq.ft,Super Area,92.5 Lac,Possession by Nov'26
R348297,Magic Bricks Phase 1,3 BHK,970 sq.ft,Super Area,93 Lac,Possession by Nov'26
R348297,Magic Bricks Phase 1,3 BHK,973 sq.ft,Super Area,93.2 Lac,Possession by Nov'26
R348297,Magic Bricks Phase 1,3 BHK,975 sq.ft,Super Area,93.4 Lac,Possession by Nov'26
R348297,Magic Bricks Phase 1,3 BHK,980 sq.ft,Super Area,93.9 Lac,Possession by Nov'26
R348297,Magic Bricks Phase 1,3 BHK,990 sq.ft,Super Area,94.9 Lac,Possession by Nov'26
R348297,Magic Bricks Phase 1,3 BHK,998 sq.ft,Super Area,95.6 Lac,Possession by Nov'26
R348297,Magic Bricks Phase 1,3 BHK,1010 sq.ft,Super Area,96.8 Lac,Possession by Nov'26
R348297,Magic Bricks Phase 1,3 BHK,1033 sq.ft,Super Area,99 Lac,Possession by Nov'26
R348297,Magic Bricks Phase 1,3 BHK,1050 sq.ft,Super Area,1 Cr,Possession by Nov'26
R348297,Magic Bricks Phase 1,3 BHK,1070 sq.ft,Super Area,1.02 Cr,Possession by Nov'26
R406108,Magic Bricks Phase 1,3 BHK,1728 sq.ft,Super Area,1.38 Cr,Possession by Mar'26
R406108,Magic Bricks Phase 1,3 BHK,1732 sq.ft,Super Area,1.38 Cr,Possession by Mar'26
R406108,Magic Bricks Phase 1,3 BHK,1785 sq.ft,Super Area,1.42 Cr,Possession by Mar'26
R406108,Magic Bricks Phase 1,3 BHK,1790 sq.ft,Super Area,1.43 Cr,Possession by Mar'26
R406108,Magic Bricks Phase 1,2 BHK,1790 sq.ft,Super Area,1.43 Cr,Possession by Mar'26
R406108,Magic Bricks Phase 1,4 BHK,2322 sq.ft,Super Area,1.85 Cr,Possession by Mar'26
R406108,Magic Bricks Phase 1,4 BHK,2355 sq.ft,Super Area,1.88 Cr,Possession by Mar'26
R409166,Magic Bricks Phase 1,2 BHK,620 sq.ft,Super Area,99.2 Lac,Possession by Dec'27
R409166,Magic Bricks Phase 1,2 BHK,644 sq.ft,Super Area,1.03 Cr,Possession by Dec'27
R409166,Magic Bricks Phase 1,2 BHK,683 sq.ft,Super Area,1.09 Cr,Possession by Dec'27
R409166,Magic Bricks Phase 1,2 BHK,684 sq.ft,Super Area,1.18 Cr,Possession by Dec'27
R409166,Magic Bricks Phase 1,1 BHK,424 sq.ft,Super Area,67.8 Lac,Possession by Dec'27
R409166,Magic Bricks Phase 1,1 BHK,426 sq.ft,Super Area,68.2 Lac,Possession by Dec'27
R409166,Magic Bricks Phase 1,1 BHK,430 sq.ft,Super Area,68.8 Lac,Possession by Dec'27
R410695,Magic Bricks Phase 1,3 BHK,1024 sq.ft,Super Area,2.17 Cr,Possession by Dec'28
R410695,Magic Bricks Phase 1,3 BHK,1062 sq.ft,Super Area,2.25 Cr,Possession by Dec'28
R410695,Magic Bricks Phase 1,3 BHK,1280 sq.ft,Super Area,2.71 Cr,Possession by Dec'28
R410695,Magic Bricks Phase 1,2 BHK,783 sq.ft,Super Area,1.66 Cr,Possession by Dec'28
R410695,Magic Bricks Phase 1,4 BHK,1684 sq.ft,Super Area,3.57 Cr,Possession by Dec'28
R411894,Magic Bricks Phase 1,3 BHK,1151 sq.ft,Super Area,6.93 Cr,Possession by Dec'28
R411894,Magic Bricks Phase 1,3 BHK,1204 sq.ft,Super Area,7.25 Cr,Possession by Dec'28
R411894,Magic Bricks Phase 1,3 BHK,1804 sq.ft,Super Area,10.87 Cr,Possession by Dec'28
R411894,Magic Bricks Phase 1,3 BHK,1899 sq.ft,Super Area,11.44 Cr,Possession by Dec'28
R411894,Magic Bricks Phase 1,2 BHK,850 sq.ft,Super Area,5.97 Cr,Possession by Dec'28
R411894,Magic Bricks Phase 1,2 BHK,852 sq.ft,Super Area,5.99 Cr,Possession by Dec'28
R411894,Magic Bricks Phase 1,2 BHK,1169 sq.ft,Super Area,8.22 Cr,Possession by Dec'28
R411894,Magic Bricks Phase 1,2 BHK,1200 sq.ft,Super Area,8.43 Cr,Possession by Dec'28
R411894,Magic Bricks Phase 1,5 BHK,2142 sq.ft,Super Area,18.16 Cr,Possession by Dec'28
R411894,Magic Bricks Phase 1,5 BHK,2167 sq.ft,Super Area,18.37 Cr,Possession by Dec'28
R411894,Magic Bricks Phase 1,5 BHK,2359 sq.ft,Super Area,20 Cr,Possession by Dec'28
R411894,Magic Bricks Phase 1,4 BHK,1864 sq.ft,Super Area,14.08 Cr,Possession by Dec'28
R411894,Magic Bricks Phase 1,4 BHK,1895 sq.ft,Super Area,14.32 Cr,Possession by Dec'28
R411894,Magic Bricks Phase 1,4 BHK,2167 sq.ft,Super Area,16.37 Cr,Possession by Dec'28
R412208,Magic Bricks Phase 1,5 BHK,4793 sq.ft,Super Area,3.09 Cr,Possession by Sep'27
R412208,Magic Bricks Phase 1,5 BHK,4794 sq.ft,Super Area,3.09 Cr,Possession by Sep'27
R412208,Magic Bricks Phase 1,5 BHK,4795 sq.ft,Super Area,3.09 Cr,Possession by Sep'27
R412208,Magic Bricks Phase 1,5 BHK,4796 sq.ft,Super Area,3.09 Cr,Possession by Sep'27
R412208,Magic Bricks Phase 1,5 BHK,4850 sq.ft,Super Area,3.13 Cr,Possession by Sep'27
R412208,Magic Bricks Phase 1,5 BHK,4863 sq.ft,Super Area,3.14 Cr,Possession by Sep'27
R412208,Magic Bricks Phase 1,4 BHK,2379 sq.ft,Super Area,1.53 Cr,Possession by Sep'27
R412208,Magic Bricks Phase 1,4 BHK,2394 sq.ft,Super Area,1.54 Cr,Possession by Sep'27
R412208,Magic Bricks Phase 1,4 BHK,2395 sq.ft,Super Area,1.54 Cr,Possession by Sep'27
R412208,Magic Bricks Phase 1,4 BHK,2396 sq.ft,Super Area,1.54 Cr,Possession by Sep'27
R412208,Magic Bricks Phase 1,4 BHK,2397 sq.ft,Super Area,1.54 Cr,Possession by Sep'27
R412208,Magic Bricks Phase 1,4 BHK,2398 sq.ft,Super Area,1.54 Cr,Possession by Sep'27
R412208,Magic Bricks Phase 1,4 BHK,2430 sq.ft,Super Area,1.57 Cr,Possession by Sep'27
R412208,Magic Bricks Phase 1,4 BHK,2431 sq.ft,Super Area,1.57 Cr,Possession by Sep'27
R412208,Magic Bricks Phase 1,4 BHK,2432 sq.ft,Super Area,1.57 Cr,Possession by Sep'27
R412208,Magic Bricks Phase 1,4 BHK,2433 sq.ft,Super Area,1.57 Cr,Possession by Sep'27
R412208,Magic Bricks Phase 1,4 BHK,2434 sq.ft,Super Area,1.57 Cr,Possession by Sep'27
R412208,Magic Bricks Phase 1,4 BHK,2435 sq.ft,Super Area,1.57 Cr,Possession by Sep'27
R412208,Magic Bricks Phase 1,4 BHK,4180 sq.ft,Super Area,2.70 Cr,Possession by Sep'27
R412208,Magic Bricks Phase 1,4 BHK,4240 sq.ft,Super Area,2.73 Cr,Possession by Sep'27
R418209,Magic Bricks Phase 1,3 BHK,821 sq.ft,Super Area,3.36 Cr,Possession by Dec'27
R418209,Magic Bricks Phase 1,3 BHK,992 sq.ft,Super Area,3.25 Cr,Possession by Dec'27
R418209,Magic Bricks Phase 1,3 BHK,1353 sq.ft,Super Area,3.85 Cr,Possession by Dec'27
R418209,Magic Bricks Phase 1,2 BHK,624 sq.ft,Super Area,2 Cr,Possession by Dec'27
R418209,Magic Bricks Phase 1,2 BHK,644 sq.ft,Super Area,1.93 Cr,Possession by Dec'27
R418209,Magic Bricks Phase 1,2 BHK,664 sq.ft,Super Area,1.96 Cr,Possession by Dec'27
R418209,Magic Bricks Phase 1,2 BHK,684 sq.ft,Super Area,2.14 Cr,Possession by Dec'27
R419984,Magic Bricks Phase 1,3 BHK,740 sq.ft,Super Area,1.25 Cr,Possession by Jun'29
R419984,Magic Bricks Phase 1,3 BHK,819 sq.ft,Super Area,1.39 Cr,Possession by Jun'29
R419984,Magic Bricks Phase 1,2 BHK,543 sq.ft,Super Area,1.03 Cr,Possession by Jun'29
R419984,Magic Bricks Phase 1,2 BHK,561 sq.ft,Super Area,1.05 Cr,Possession by Jun'29
R419984,Magic Bricks Phase 1,2 BHK,568 sq.ft,Super Area,96.3 Lac,Possession by Jun'29
R419984,Magic Bricks Phase 1,2 BHK,587 sq.ft,Super Area,1.09 Cr,Possession by Jun'29
R419984,Magic Bricks Phase 1,2 BHK,592 sq.ft,Super Area,1 Cr,Possession by Jun'29
R419984,Magic Bricks Phase 1,2 BHK,599 sq.ft,Super Area,1.27 Cr,Possession by Jun'29
R419984,Magic Bricks Phase 1,2 BHK,603 sq.ft,Super Area,1.12 Cr,Possession by Jun'29
R419984,Magic Bricks Phase 1,2 BHK,627 sq.ft,Super Area,1.18 Cr,Possession by Jun'29
R419984,Magic Bricks Phase 1,2 BHK,631 sq.ft,Super Area,1.23 Cr,Possession by Jun'29
R419984,Magic Bricks Phase 1,1 BHK,354 sq.ft,Super Area,Price Not Available,Possession by Jun'29
R419984,Magic Bricks Phase 1,1 BHK,358 sq.ft,Super Area,Price Not Available,Possession by Jun'29
R419984,Magic Bricks Phase 1,1 BHK,379 sq.ft,Super Area,Price Not Available,Possession by Jun'29
R419984,Magic Bricks Phase 1,1 BHK,386 sq.ft,Super Area,Price Not Available,Possession by Jun'29
R419984,Magic Bricks Phase 1,1 BHK,390 sq.ft,Super Area,77 Lac,Possession by Jun'29
R419984,Magic Bricks Phase 1,1 BHK,391 sq.ft,Super Area,78 Lac,Possession by Jun'29
R419984,Magic Bricks Phase 1,1 BHK,412 sq.ft,Super Area,80 Lac,Possession by Jun'29
R419984,Magic Bricks Phase 1,1 BHK,433 sq.ft,Super Area,83 Lac,Possession by Jun'29
R419984,Magic Bricks Phase 1,1 BHK,445 sq.ft,Super Area,86 Lac,Possession by Jun'29
R419984,Magic Bricks Phase 1,1 BHK,508 sq.ft,Super Area,97 Lac,Possession by Jun'29
R419984,Magic Bricks Phase 1,1 BHK,540 sq.ft,Super Area,91.5 Lac,Possession by Jun'29
R420851,Magic Bricks Phase 1,3 BHK,1141 sq.ft,Super Area,2.31 Cr,Possession by Dec'28
R420851,Magic Bricks Phase 1,2 BHK,760 sq.ft,Super Area,1.53 Cr,Possession by Dec'28
R420851,Magic Bricks Phase 1,2 BHK,905 sq.ft,Super Area,1.83 Cr,Possession by Dec'28
R423085,Magic Bricks Phase 1,3 BHK,1066 sq.ft,Super Area,2.53 Cr,Possession by Mar'30
R423085,Magic Bricks Phase 1,2 BHK,671 sq.ft,Super Area,1.61 Cr,Possession by Mar'30
R423085,Magic Bricks Phase 1,2 BHK,759 sq.ft,Super Area,1.74 Cr,Possession by Mar'30
R425958,Magic Bricks Phase 1,3 BHK,1330 sq.ft,Super Area,96.2 Lac,Possession by Sep'29
R425958,Magic Bricks Phase 1,3 BHK,1335 sq.ft,Super Area,96.6 Lac,Possession by Sep'29
R425958,Magic Bricks Phase 1,3 BHK,1450 sq.ft,Super Area,1.04 Cr,Possession by Sep'29
R425958,Magic Bricks Phase 1,3 BHK,1455 sq.ft,Super Area,1.05 Cr,Possession by Sep'29
R425958,Magic Bricks Phase 1,4 BHK,1700 sq.ft,Super Area,1.22 Cr,Possession by Sep'29
R425958,Magic Bricks Phase 1,4 BHK,1705 sq.ft,Super Area,1.23 Cr,Possession by Sep'29
R428295,Magic Bricks Phase 1,Residential plot,480 sq.ft,Super Area,10.5 Lac,Possession by Apr'25
R428295,Magic Bricks Phase 1,Residential plot,653 sq.ft,Super Area,14.3 Lac,Possession by Apr'25
R428295,Magic Bricks Phase 1,Residential plot,871 sq.ft,Super Area,19 Lac,Possession by Apr'25
R428295,Magic Bricks Phase 1,Residential plot,1089 sq.ft,Super Area,23.8 Lac,Possession by Apr'25
R428295,Magic Bricks Phase 1,Residential plot,1306 sq.ft,Super Area,28.5 Lac,Possession by Apr'25
R428295,Magic Bricks Phase 1,3 BHK,1000 sq.ft,Super Area,55.4 Lac,Possession by Apr'25
R428295,Magic Bricks Phase 1,3 BHK,1250 sq.ft,Super Area,56.1 Lac,Possession by Apr'25
R428295,Magic Bricks Phase 1,2 BHK,725 sq.ft,Super Area,35 Lac,Possession by Apr'25
R428295,Magic Bricks Phase 1,2 BHK,1250 sq.ft,Super Area,53.5 Lac,Possession by Apr'25
R428295,Magic Bricks Phase 1,1 BHK,700 sq.ft,Super Area,26 Lac,Possession by Apr'25
R429459,Magic Bricks Phase 1,3 BHK,900 sq.ft,Super Area,2.25 Cr,Possession by Dec'27
R429459,Magic Bricks Phase 1,2 BHK,580 sq.ft,Super Area,1.50 Cr,Possession by Dec'27
R429459,Magic Bricks Phase 1,2 BHK,700 sq.ft,Super Area,1.75 Cr,Possession by Dec'27
R430890,Magic Bricks Phase 1,3 BHK,1400 sq.ft,Super Area,1.50 Cr,Possession by Mar'28
R430890,Magic Bricks Phase 1,3 BHK,1460 sq.ft,Super Area,1.57 Cr,Possession by Mar'28
R430890,Magic Bricks Phase 1,3 BHK,1600 sq.ft,Super Area,1.76 Cr,Possession by Mar'28
R430890,Magic Bricks Phase 1,3 BHK,1640 sq.ft,Super Area,1.80 Cr,Possession by Mar'28
R430890,Magic Bricks Phase 1,3 BHK,1780 sq.ft,Super Area,1.92 Cr,Possession by Mar'28
R430890,Magic Bricks Phase 1,3 BHK,1790 sq.ft,Super Area,1.93 Cr,Possession by Mar'28
R430890,Magic Bricks Phase 1,3 BHK,1800 sq.ft,Super Area,1.98 Cr,Possession by Mar'28
R430890,Magic Bricks Phase 1,3 BHK,1835 sq.ft,Super Area,1.98 Cr,Possession by Mar'28
R430890,Magic Bricks Phase 1,3 BHK,1850 sq.ft,Super Area,1.99 Cr,Possession by Mar'28
R430890,Magic Bricks Phase 1,3 BHK,1860 sq.ft,Super Area,2.05 Cr,Possession by Mar'28
R430890,Magic Bricks Phase 1,3 BHK,1900 sq.ft,Super Area,2.09 Cr,Possession by Mar'28
R430890,Magic Bricks Phase 1,2 BHK,1100 sq.ft,Super Area,1.20 Cr,Possession by Mar'28
R430890,Magic Bricks Phase 1,2 BHK,1415 sq.ft,Super Area,1.52 Cr,Possession by Mar'28
R430890,Magic Bricks Phase 1,2 BHK,1490 sq.ft,Super Area,1.60 Cr,Possession by Mar'28
R431012,Magic Bricks Phase 1,3 BHK,920 sq.ft,Super Area,1.25 Cr,Possession by Oct'30
R431012,Magic Bricks Phase 1,3 BHK,924 sq.ft,Super Area,1.09 Cr,Possession by Oct'30
R431012,Magic Bricks Phase 1,3 BHK,963 sq.ft,Super Area,1.13 Cr,Possession by Oct'30
R431012,Magic Bricks Phase 1,2 BHK,670 sq.ft,Super Area,75.9 Lac,Possession by Oct'30
R431012,Magic Bricks Phase 1,2 BHK,701 sq.ft,Super Area,79 Lac,Possession by Oct'30
R431012,Magic Bricks Phase 1,1 BHK,470 sq.ft,Super Area,65 Lac,Possession by Oct'30
R431012,Magic Bricks Phase 1,1 BHK,492 sq.ft,Super Area,71 Lac,Possession by Oct'30
R432589,Magic Bricks Phase 1,3 BHK,1299 sq.ft,Super Area,1.78 Cr,Possession by Jun'29
R432589,Magic Bricks Phase 1,3 BHK,1310 sq.ft,Super Area,1.79 Cr,Possession by Jun'29
R432589,Magic Bricks Phase 1,3 BHK,1312 sq.ft,Super Area,1.79 Cr,Possession by Jun'29
R432589,Magic Bricks Phase 1,3 BHK,1627 sq.ft,Super Area,2.23 Cr,Possession by Jun'29
R432589,Magic Bricks Phase 1,4 BHK,1458 sq.ft,Super Area,1.99 Cr,Possession by Jun'29
R432589,Magic Bricks Phase 1,4 BHK,1463 sq.ft,Super Area,2 Cr,Possession by Jun'29
R432589,Magic Bricks Phase 1,4 BHK,1585 sq.ft,Super Area,2.17 Cr,Possession by Jun'29
R432589,Magic Bricks Phase 1,4 BHK,1598 sq.ft,Super Area,2.19 Cr,Possession by Jun'29
R432589,Magic Bricks Phase 1,4 BHK,1708 sq.ft,Super Area,2.34 Cr,Possession by Jun'29
R432589,Magic Bricks Phase 1,4 BHK,1715 sq.ft,Super Area,2.35 Cr,Possession by Jun'29
R432589,Magic Bricks Phase 1,4 BHK,1737 sq.ft,Super Area,2.38 Cr,Possession by Jun'29
R434959,Magic Bricks Phase 1,4 BHK,1996 sq.ft,Super Area,3.40 Cr,Possession by Jun'30
R434959,Magic Bricks Phase 1,4 BHK,2130 sq.ft,Super Area,3.70 Cr,Possession by Jun'30
R434959,Magic Bricks Phase 1,4 BHK,2453 sq.ft,Super Area,4.22 Cr,Possession by Jun'30
R70250,Magic Bricks Phase 1,Residential plot,2130 sq.ft,Super Area,2.17 Cr,Possession by Aug'18
R70250,Magic Bricks Phase 1,Residential plot,2489 sq.ft,Super Area,2.52 Cr,Possession by Aug'18
R70250,Magic Bricks Phase 1,Residential plot,2981 sq.ft,Super Area,3.01 Cr,Possession by Aug'18
R70250,Magic Bricks Phase 1,Residential plot,3081 sq.ft,Super Area,3.11 Cr,Possession by Aug'18
R70250,Magic Bricks Phase 1,Residential plot,3486 sq.ft,Super Area,3.51 Cr,Possession by Aug'18
R70250,Magic Bricks Phase 1,Residential plot,3598 sq.ft,Super Area,3.62 Cr,Possession by Aug'18
R168649,Magic Bricks Phase 1,3 BHK,1716 sq.ft,Super Area,18.01 Cr,Possession by Dec'30
R168649,Magic Bricks Phase 1,4 BHK,1721 sq.ft,Super Area,18.07 Cr,Possession by Dec'30
R168649,Magic Bricks Phase 1,4 BHK,2139 sq.ft,Super Area,22.45 Cr,Possession by Dec'30
R168649,Magic Bricks Phase 1,4 BHK,2476 sq.ft,Super Area,25.99 Cr,Possession by Dec'30
R168649,Magic Bricks Phase 1,4 BHK,2555 sq.ft,Super Area,26.82 Cr,Possession by Dec'30
R168649,Magic Bricks Phase 1,4 BHK,2776 sq.ft,Super Area,29.14 Cr,Possession by Dec'30
R168649,Magic Bricks Phase 1,4 BHK,2832 sq.ft,Super Area,29.73 Cr,Possession by Dec'30
R168649,Magic Bricks Phase 1,4 BHK,3061 sq.ft,Super Area,32.14 Cr,Possession by Dec'30
R168649,Magic Bricks Phase 1,4 BHK,3064 sq.ft,Super Area,32.17 Cr,Possession by Dec'30
R168649,Magic Bricks Phase 1,4 BHK,4334 sq.ft,Super Area,45.50 Cr,Possession by Dec'30
